title,price,link,source
Mechanic 6 Color 10ml UV Curing Solder Mask Paste Ink for PCB BGA Circuit Board Insulating Protect Soldering Paste Flux Oil,480.0,https://www.daraz.pk/products/6-10-uv-pcb-bga-i457909615.html,www.daraz.com
Seamless Integration Vivo V40 Tray Jacket Repair Component (Purple),550.0,https://www.daraz.pk/products/seamless-integration-vivo-v40-tray-jacket-repair-component-purple-i1949394086.html,www.daraz.com
"24-in-1 Precision Screwdriver Set  Magnetic Multi-Tool Repair Kit for Mobile, Laptop, Watch & Electronics",699.0,https://www.daraz.pk/products/1-24-i1946855932.html,www.daraz.com
Soldering Mat Silicone Insulation Work Mat Heat Resistant 932°F Work Bench For Repairing Computer Phone Electronics Watch Laptop Soldering Station Hot Air gunn,2675.0,https://www.daraz.pk/products/932-f-i278331076.html,www.daraz.com
"Silicon Repair Mat Heat Insulation Maintenance Platform Soldering Station Repair Working Thick Reapiring Mat 500 Degree Tolerance Mobile Board Panel LCD Repair Professional Tools for Laminating machine, for Remover Bubble machine power tool accessory",1640.0,https://www.daraz.pk/products/500-lcd-i395607731.html,www.daraz.com
SOLDEX Liquid Soldering Flux Bottle for PCB Repair Welding Mobile Fixing High Performance Flux by Electrica,336.0,https://www.daraz.pk/products/soldex-liquid-soldering-flux-bottle-for-pcb-repair-welding-mobile-fixing-high-performance-flux-by-electrica-i1951214948.html,www.daraz.com
Universal Set Dismountable Antiskid Handle Multifunction Repair 31 In 1 Precision Handle Screwdriver Set Mobile Phone Repair Kit Pliers,446.0,https://www.daraz.pk/products/universal-set-dismountable-antiskid-handle-multifunction-repair-31-in-1-precision-handle-screwdriver-set-mobile-phone-repair-kit-pliers-i353481913.html,www.daraz.com
Soldering Bit 900M Series Soldering Iron TIP Shape IS PURE COPPER HAKKO KADA,282.0,https://www.daraz.pk/products/900m-i410499856.html,www.daraz.com
HWY-800 Soldering Flux (25ml) – High-Quality Liquid Paste for Stainless Steel & Quick Welding,289.0,https://www.daraz.pk/products/hwy-800-soldering-flux-25ml-high-quality-liquid-paste-for-stainless-steel-quick-welding-i841766404.html,www.daraz.com
"MC 900M-TIS Steel Soldering Iron Tip – Durable, Precision, Fast Heating Replacement Tip",399.0,https://www.daraz.pk/products/mc-900m-tis-i926935324.html,www.daraz.com
"MECHANIC T9000 (2-PIECES) PURE WHITE GLUE 50ML | Adhesive Full White 50ml Glue For Mobile Phone Repairing, Tablet, LCD, Back Panel Fixing, Jewelry, Toy, Stones, Glass, Wood, Flower, Leather, PVC, Handicrafts, Plastic, Glue Gum | Mughal G Mobiles PK",1200.0,https://www.daraz.pk/products/mechanic-t9000-2-pieces-pure-white-glue-50ml-adhesive-full-white-50ml-glue-for-mobile-phone-repairing-tablet-lcd-back-panel-fixing-jewelry-toy-stones-glass-wood-flower-leather-pvc-handicrafts-plastic-glue-gum-mughal-g-mobiles-pk-i520403047.html,www.daraz.com
"High-quality 2UUL copper solder wick – fast, clean & efficient desoldering for PCB repair.",399.0,https://www.daraz.pk/products/2uul-i920097289.html,www.daraz.com
14 in 1 Repair Opening Tool Kit Screwdriver Set Repair Tools Phone Disassemble Mobile,854.0,https://www.daraz.pk/products/1-14-i205888205.html,www.daraz.com
Mini Electric Shock Grip Toy for Teenager Adult Funny Prank Key Chain Safety Voltage Harmless Durable Eco-friendly Toys Student,449.0,https://www.daraz.pk/products/-i590475149.html,www.daraz.com
Sim-Card Tray Adapter for Tecno Spark 10c Blue - Complete Repair Kit,553.0,https://www.daraz.pk/products/sim-card-tray-adapter-for-tecno-spark-10c-blue-complete-repair-kit-i939868766.html,www.daraz.com
7395A Professional Magnetic Design Screwdriver Set 16 in 1 Multi-functional Repair Tool for Computer Mobile Watch Tool Kit,961.0,https://www.daraz.pk/products/7395a-1-16-i399374966.html,www.daraz.com
SW 1688 Versatile Screwdrivers Set Precision Screwdriver For Mobile Phone Repairing,980.0,https://www.daraz.pk/products/sw-1688-i349673612.html,www.daraz.com
MECHANIC UV50 No-Clean Solder Flux Solder paste Circuit Board IC Repair Welding Oil Soldering Iron Flux For BGA/PGA/SMD,550.0,https://www.daraz.pk/products/uv50-ic-bgapgasmd-i301249250.html,www.daraz.com
"31 In 1 Precision Handle Screwdriver Set Mobile Phone, watches, glasses Repair Kit",499.0,https://www.daraz.pk/products/1-31-i459035025.html,www.daraz.com
"MECHANIC SU7 UV Instant Curing Green Solder Mask Ink for PCB & Mobile Motherboard Repair – Quick 3s Dry, Durable Protection by Electrica",490.0,https://www.daraz.pk/products/mechanic-su7-uv-instant-curing-green-solder-mask-ink-for-pcb-mobile-motherboard-repair-quick-3s-dry-durable-protection-by-electrica-i621165579.html,www.daraz.com
Samsung Galaxy S6 Edge Touch Glass Repair (Not Panel),1899.0,https://www.daraz.pk/products/s6-i498112383.html,www.daraz.com
"TE-022 Stainless Steel LCD Screen Opening Tool, Mobile Phone Opening Thin Card Disassembling Blade, for Smartphone Repair Tool",472.0,https://www.daraz.pk/products/te-022-lcd-i366552743.html,www.daraz.com
Samsung Galaxy S8 Plus Touch Glass Repair (Not Panel),1999.0,https://www.daraz.pk/products/4-i376724832.html,www.daraz.com
"Screen Cleaning Kit Spray, Towel and Brush for Laptops  3 in 1 Screen Cleaning Kit with Brush and Micro Cloth for PC, Laptops, LCD, LED, Mobiles & TV Mini Mobile Phone & Tablet Screen Smartphone keyboard Cleaning Kit with Liquid Cleaner Note random color",699.0,https://www.daraz.pk/products/1-3-lcd-led-tv-i409654360.html,www.daraz.com
Gray Sim Door for Samsung S21 - Professional Mobile Repair Part,563.0,https://www.daraz.pk/products/gray-sim-door-for-samsung-professional-mobile-repair-part-i939855347.html,www.daraz.com
"Modern Bedside Laptop and study table  with Storage Shelf ,  Compact Overbed Rolling and height adjustable Desk table, Charging workstation tables, mobile repairing workstation tables, medical hospital patient use table and multi-uses table",5300.0,https://www.daraz.pk/products/-i684719035.html,www.daraz.com
MECHANIC Solder Paste XGSP50/VB545/XG50 BGA Paste 183/138 degree,799.0,https://www.daraz.pk/products/mechanic-solder-paste-xgsp50vb545xg-50-bga-paste-183138-degree-i432860895.html,www.daraz.com
Samsung S21 Ultra - Original Camera Glass Repair Replacement Rear Lens Cover,599.0,https://www.daraz.pk/products/samsung-ultra-original-camera-glass-repair-replacement-rear-lens-cover-i368469001.html,www.daraz.com
Black Sim Door for OnePlus 7 Pro - Professional Mobile Repair Part,563.0,https://www.daraz.pk/products/black-sim-door-for-oneplus-7-pro-professional-mobile-repair-part-i939855202.html,www.daraz.com
"KOOCU B7000 (50ML/1.68) fl.oz Multi-Purpose Glue - Strong Adhesive for Mobile Phones, Shoes, Jewelry, Clothes, Beads, Glass, Stones, Aari Work, Crafts, DIY Repairs - Bonds Fabric, Metal, Wood, and Plastic",225.0,https://www.daraz.pk/products/b7000-50-168-fl-diy-i922571946.html,www.daraz.com
S-160 Magnetic Heat-resistant Soldering Mat Silicone Heat Gun BGA Soldering Station Insulation Pad Repair Tools For Mobile stationary craft supplies shop office and school project,3000.0,https://www.daraz.pk/products/s-160-bga-i423259472.html,www.daraz.com
Master Steel Brush Anti-Static For Motherboard PCB IC Pad Cleaning Solder Oil Brush Mobile Phone Repair Tool MECHANIC,1099.0,https://www.daraz.pk/products/-i455254748.html,www.daraz.com
530 Electronics Products Environmental Friendly spray Cleaner Mobile Phone Repair LCD Screen cleaning remove glue quickly 530 spray ORG,1222.0,https://www.daraz.pk/products/530-530-org-i390196049.html,www.daraz.com
Oppo A52 - Original Camera Glass Repair Replacement Rear Lens Cover,210.0,https://www.daraz.pk/products/oppo-a52-original-camera-glass-repair-replacement-rear-lens-cover-i366438101.html,www.daraz.com
Electrica RMA-UV10 10cc BGA Flux Paste for Solder Station and Soldering Iron - Enhanced Halogen-Free Soldering Flux Paste for Improved Repairing Tools,850.0,https://www.daraz.pk/products/rma-uv10-10cc-bga-i458977805.html,www.daraz.com
Model 91025 28 in 1 Multipurpose Precision Magnetic Ratchet Screwdriver Repair Tools Kit for Electronics Computer Tablet Cell phone Repair Mobile Phone Home Appliance Repair Disassembly Corrosion Resistance Antirust,1603.0,https://www.daraz.pk/products/1-28-i262783545.html,www.daraz.com
"Redmi Note 10 Pro Complete Body Replacement with Button and Camera Lens , Complete Housing For Redmi Note 10 Pro",2499.0,https://www.daraz.pk/products/redmi-note-10-pro-complete-body-replacement-with-button-and-camera-lens-complete-housing-for-redmi-note-10-pro-i914980073.html,www.daraz.com
Samsung Galaxy S10 4G SM-G973  Orignal Battery Back Rear Gorilla Glass Cover Repair Part,950.0,https://www.daraz.pk/products/s10-4g-sm-g973-i135152298.html,www.daraz.com
"Tecno Camon 19 Neo Dual Tray SIM Slot Replacement Black, SIM Door, and Tray for Mobile Repair _ Black",749.0,https://www.daraz.pk/products/19-_-i932557830.html,www.daraz.com
"Instaorder TE-802 360 Degree Rotation Soldering Helping Hand Clips LED Magnifying Glass | Mobile Phone Motherboard Repair Tool Table | For Precision Work ,Electronics Work  &   Small Electronics",4999.0,https://www.daraz.pk/products/instaorder-360-degree-rotation-soldering-helping-hand-clips-led-magnifying-glass-mobile-phone-motherboard-repair-tool-table-for-precision-work-electronics-work-small-electronics-i566578999.html,www.daraz.com
Imported Quality Welding Magnifying Glass 2 LED Auxiliary Clip Magnifier 3 In 1 Hand Soldering Solder Iron Stand Holder Station Soldering Helping Hand Soldering Stand Mobile Repairing Accessories TE 801,1599.0,https://www.daraz.pk/products/2-led-1-3-te-801-i412895439.html,www.daraz.com
"HIgh Quality Stainless Steel BP Handle with 10 Carbon Steel Blades - Precision Tool Set for Mobile Repair, Paper Cutting & Multi-Purpose Scissors Sabtain Collection",299.0,https://www.daraz.pk/products/bp-10-i560356374.html,www.daraz.com
Roll Flux Solder Wire Reel Solder Wire Tin 0.8Mm 15g/50g/100g Tin Lead Line Soldering Wire| 24-7 STORE,148.0,https://www.daraz.pk/products/08-15-50-100-24-7-i218358006.html,www.daraz.com
KC B7000 Glue 50ml Strong Multi Purpose Adhesive for Mobile Repair,243.0,https://www.daraz.pk/products/kc-b7000-50ml-i1953684629.html,www.daraz.com
Mechanic DS6 40g 0.4mm for Electronic Soldering Iron Welding High Purity No-clean Rosin Solder Wire by Electrica,436.0,https://www.daraz.pk/products/mechanic-ds6-40g-04mm-for-electronic-soldering-iron-welding-high-purity-no-clean-rosin-solder-wire-by-electrica-i689728732.html,www.daraz.com
Sim-Card Tray Adapter for Infinix Hot 50 Pro Plus Black - Complete Repair Kit,553.0,https://www.daraz.pk/products/sim-card-tray-adapter-for-infinix-hot-50-pro-plus-black-complete-repair-kit-i939878158.html,www.daraz.com
KAISI  T9000 58ML screen repair black glue curling edge tilting screen middle frame point drill needle plug needle glue far better than e8000,422.0,https://www.daraz.pk/products/kaisi-t9000-58ml-8000-i406948951.html,www.daraz.com
Vivo Y20/Y20S Replacement Back Glass Housing Battery Door with Back Cover for Repair,673.0,https://www.daraz.pk/products/vivo-y20y20s-replacement-back-glass-housing-battery-door-with-back-cover-for-repair-i476740442.html,www.daraz.com
"31 In 1 Precision Handle Screwdriver Set Mobile Phone, watches, glasses Repair Kit",399.0,https://www.daraz.pk/products/1-31-i130428900.html,www.daraz.com
iPhone 12 Pro Max Back Camera Lens Glass - Scratch Resistant High Transparency Glass - Original Quality Camera Protector Repair Part,650.0,https://www.daraz.pk/products/12-i946945991.html,www.daraz.com
25 in 1 multifunctional screw driver bit set DIY mobile phone notebook repair tools wholesale,870.0,https://www.daraz.pk/products/1-25-diy-i174368884.html,www.daraz.com
TE-800 2.5X 7.5X 10X Precision Electronic Components Maintenance Assistant Magnifier with 5 Led Light Adjustable Clamp,2000.0,https://www.daraz.pk/products/5-led-te-800-25x-75x-10x-i269272125.html,www.daraz.com
2pcs Back Cover Screw for iPhone X/XS/XR/MAX/11 12 13 Pro 14 Bottom Dock Connector Pentalobe Screws,230.0,https://www.daraz.pk/products/2-xxsxr11-12-13-14-i436336296.html,www.daraz.com
"New 32-in-1 Compact Screwdriver Set | Magnetic Mini Bits Tool Kit for Mobile, Laptop, Glasses, Watches | Precision Repair Tools in Lightweight Box for Easy Carry",596.0,https://www.daraz.pk/products/1-32-i832671046.html,www.daraz.com
Samsung Galaxy S7 Orignal Battery Back Rear Gorilla Glass Cover Repair Part _Black,950.0,https://www.daraz.pk/products/s7-i135148609.html,www.daraz.com
BGA rework knife Mobile phone disassembly tool Chip IC knife Glue removal tool Main board repair tool,2500.0,https://www.daraz.pk/products/bga-rework-knife-mobile-phone-disassembly-tool-chip-ic-knife-glue-removal-tool-main-board-repair-tool-i416305577.html,www.daraz.com
10pcs/50pcs/100pcs T2 i550 Micro USB Type B Female 5Pin SMT Socket Jack Connector For Smart Phones,422.0,https://www.daraz.pk/products/10pcs50pcs100pcs-t2-i550-micro-usb-type-b-female-5pin-smt-socket-jack-connector-for-smart-phones-i432059705.html,www.daraz.com
Sim-Card Tray Adapter for Infinix Hot 6 X606 Golden - Complete Repair Kit,553.0,https://www.daraz.pk/products/sim-card-tray-adapter-for-infinix-hot-6-x606-golden-complete-repair-kit-i939877246.html,www.daraz.com
Huawei Honor 8X Back Housing/Battery Back Rear Gorilla Glass Cover Repair Part.,840.0,https://www.daraz.pk/products/8x-i135150377.html,www.daraz.com
1 Piece Rubber Repair Opening Tool Kit Phone Disassemble Mobile Screen Remover Silicon Suction Cup Stand,195.0,https://www.daraz.pk/products/1-i208456837.html,www.daraz.com
